Current,Volt,Power,label
0.13995354,5.0002637,0.6996714,0
0.14000969,5.0002675,0.70005876,0
0.13995248,5.000264,0.6998756,0
0.13997099,5.0002656,0.6997739,0
0.13999987,5.0002656,0.70002973,0
0.13994364,5.0002565,0.6997215,0
0.14002152,5.0002646,0.699988,0
0.1399447,5.0002604,0.69971263,0
0.13995077,5.0002623,0.6998716,0
0.13991505,5.000248,0.699617,0
0.1399693,5.0002556,0.7000178,0
0.13997155,5.0002666,0.6998714,0
0.14003068,5.000261,0.69994944,0
0.13997117,5.0002604,0.6998253,0
0.1399645,5.000262,0.69983226,0
0.14002609,5.000266,0.6999565,0
0.13993496,5.000255,0.69962037,0
0.1400003,5.0002666,0.69999236,0
0.14001302,5.000266,0.699941,0
0.1399822,5.0002646,0.6999447,0
0.14004014,5.0002685,0.7001679,0
0.13993093,5.000262,0.69972026,0
0.13998967,5.0002675,0.6998505,0
0.14008039,5.0002694,0.7003496,0
0.1400152,5.000266,0.6999567,0
0.1399832,5.0002713,0.6999377,0
0.14001782,5.0002656,0.70003873,0
0.13997224,5.000219,0.69974196,0
0.13997354,5.000261,0.69989264,0
0.13995683,5.000269,0.6998557,0
0.13998193,5.000259,0.69987106,0
0.1400207,5.0002656,0.6998593,0
0.1399822,5.000258,0.69989264,0
0.13999985,5.000262,0.7000159,0
0.13998976,5.0002623,0.6999415,0
0.1400083,5.000266,0.7000177,0
0.1399855,5.000261,0.6998338,0
0.13997728,5.000262,0.6999006,0
0.13999549,5.000269,0.6999066,0
0.13994072,5.000257,0.6997451,0
0.14002857,5.0002637,0.7000687,0
0.14000417,5.000263,0.69983464,0
0.13999051,5.000259,0.6998615,0
0.13984431,5.000226,0.6993312,0
0.13998301,5.000262,0.6998594,0
0.13999692,5.000266,0.69997615,0
0.13990399,5.0002475,0.6996796,0
0.13997905,5.000264,0.6997542,0
0.13999909,5.000261,0.6998046,0
0.13998301,5.000256,0.6999244,0
0.1399343,5.000262,0.6997078,0
0.14007047,5.000262,0.70026135,0
0.14004092,5.0002747,0.70016676,0
0.13996293,5.000251,0.69972724,0
0.14006335,5.000256,0.69980365,0
0.1400251,5.000269,0.7000704,0
0.13999309,5.0002685,0.6999558,0
0.14002909,5.000259,0.7000005,0
0.13996981,5.000254,0.69965696,0
0.13999665,5.0002623,0.6999891,0
0.13998963,5.0002646,0.6999476,0
0.13997039,5.000258,0.69973856,0
0.14001696,5.000262,0.6999611,0
0.14005883,5.00027,0.7002215,0
0.1399609,5.0002604,0.699882,0
0.13996594,5.0002637,0.69981503,0
0.14001209,5.000262,0.6998878,0
0.13996688,5.000255,0.69973814,0
0.13996094,5.0002565,0.6997935,0
0.13994412,5.000252,0.6997444,0
0.14001352,5.0002685,0.7001103,0
0.1399212,5.0002527,0.69967085,0
0.1399836,5.000262,0.6999012,0
0.13999647,5.0002646,0.7000118,0
0.13999985,5.0002666,0.6999508,0
0.14004457,5.0002694,0.70015067,0
0.13998416,5.0002565,0.6998701,0
0.13994369,5.0002556,0.6996724,0
0.13998048,5.000264,0.69993335,0
0.14002424,5.000269,0.6999641,0
0.13998352,5.0002694,0.699882,0
0.13999021,5.000264,0.69987106,0
0.13994949,5.0002513,0.6995915,0
0.14002723,5.0002613,0.70005226,0
0.13997723,5.000259,0.6998499,0
0.13995937,5.000256,0.69971764,0
0.14002432,5.000255,0.7000095,0
0.13997796,5.000264,0.6999246,0
0.13996522,5.0002656,0.69986373,0
0.13995674,5.0002527,0.69959694,0
0.14008662,5.000274,0.7003732,0
0.13998644,5.0002604,0.6997609,0
0.13995154,5.000259,0.69980097,0
0.13995975,5.000255,0.69969386,0
0.13997711,5.000261,0.6998424,0
0.13999103,5.000262,0.69982606,0
0.13996907,5.0002604,0.6998739,0
0.14000463,5.000261,0.6999415,0
0.13997076,5.000254,0.69972354,0
0.1399933,5.0002694,0.6998335,0
0.13996232,5.000264,0.69982237,0
0.13997048,5.000259,0.69978726,0
0.1399256,5.0002556,0.69964767,0
0.14006767,5.000267,0.7002275,0
0.13995722,5.000259,0.69972754,0
0.13998528,5.0002613,0.6998696,0
0.14000994,5.00027,0.7000348,0
0.13992621,5.0002556,0.6997181,0
0.1400005,5.000264,0.6999783,0
0.13999099,5.000264,0.6998365,0
0.1400346,5.0002694,0.7001407,0
0.14001645,5.000263,0.6999583,0
0.14003287,5.0002685,0.70006645,0
0.13999799,5.0002694,0.7000343,0
0.13998257,5.000269,0.69987375,0
0.1400005,5.000256,0.6999003,0
0.13995825,5.0002594,0.69975495,0
0.13999826,5.0002594,0.699915,0
0.14005429,5.0002694,0.7003015,0
0.13993141,5.0002594,0.69974667,0
0.14003366,5.00027,0.7001454,0
0.14003345,5.0002637,0.7001186,0
0.13991247,5.0002055,0.6994536,0
0.13998088,5.0002685,0.6999562,0
0.1399664,5.0002613,0.6998551,0
0.13992977,5.0002527,0.699657,0
0.13994078,5.0002556,0.69956994,0
0.1399947,5.000267,0.69994617,0
0.13997346,5.0002666,0.69995064,0
0.13992484,5.0002527,0.69969934,0
0.13999264,5.0002604,0.69990486,0
0.14003237,5.0002723,0.700078,0
0.13994244,5.000254,0.6997273,0
0.13994415,5.000264,0.6997964,0
0.13996908,5.000237,0.6997436,0
0.14006443,5.0002594,0.70020646,0
0.13996641,5.0002604,0.6997034,0
0.14000514,5.0002646,0.7000426,0
0.14000693,5.0002646,0.6999548,0
0.13997331,5.000258,0.6998014,0
0.13998538,5.000259,0.69991285,0
0.13998905,5.000263,0.699835,0
0.1399645,5.000259,0.6997679,0
0.13997486,5.0002666,0.6999316,0
0.13999929,5.0002656,0.6999575,0
0.1399767,5.000253,0.6996745,0
0.13995068,5.0002685,0.6998006,0
0.13997759,5.000266,0.69987386,0
0.13998906,5.000254,0.6999143,0
0.13998891,5.000275,0.69998693,0
0.13997291,5.0002537,0.6998294,0
0.13994165,5.000259,0.6997905,0
0.13991994,5.0002136,0.6996424,0
0.13993593,5.000266,0.6996448,0
0.13996682,5.0002623,0.6999482,0
0.14004008,5.000272,0.70012057,0
0.1399698,5.0002484,0.6997923,0
0.14003652,5.000267,0.70013326,0
0.1399645,5.000249,0.6997916,0
0.13991654,5.000262,0.6996826,0
0.1399798,5.000257,0.6999132,0
0.13998567,5.0002556,0.69981587,0
0.1399569,5.000261,0.6997957,0
0.13999198,5.0002503,0.6996912,0
0.13998263,5.000263,0.69990873,0
0.1399645,5.000267,0.6998623,0
0.14005856,5.000257,0.7000068,0
0.13995251,5.0002527,0.6997389,0
0.14000596,5.000267,0.6999806,0
0.13997951,5.0002604,0.6998755,0
0.14000116,5.000264,0.6999001,0
0.13997948,5.0002737,0.70002294,0
0.13997172,5.0002604,0.6998392,0
0.13999091,5.0002637,0.69985396,0
0.14001895,5.000263,0.69992566,0
0.13999987,5.000252,0.7000084,0
0.13993536,5.000253,0.6996275,0
0.13997434,5.0002503,0.699734,0
0.13995941,5.0002594,0.6997794,0
0.13998778,5.000263,0.6999611,0
0.14002337,5.000256,0.6999314,0
0.13988183,5.000241,0.6994924,0
0.13994242,5.0002556,0.6996397,0
0.13995308,5.000257,0.69978565,0
0.13998231,5.000247,0.6998346,0
0.13993412,5.0002604,0.6997839,0
0.1399956,5.0002656,0.69984823,0
0.13989824,5.0002236,0.69934976,0
0.13998143,5.0002584,0.6998628,0
0.13999775,5.0002565,0.6997829,0
0.14010689,5.0002675,0.7003216,0
0.13999999,5.000266,0.69999564,0
0.13997605,5.0002594,0.6998557,0
0.14000171,5.0002584,0.7000186,0
0.13994503,5.000262,0.69974107,0
0.1399617,5.0002623,0.6998819,0
0.1400569,5.000257,0.70025516,0
0.14001043,5.000262,0.69983,0
0.14000632,5.0002747,0.70010203,0
0.14002554,5.000269,0.7001657,0
0.1399502,5.000255,0.69970703,0
0.13997746,5.0002604,0.6998707,0
0.13998978,5.000264,0.6998931,0
0.13998376,5.000261,0.6998969,0
0.13990988,5.0002537,0.69970095,0
0.13995032,5.0002613,0.6996626,0
0.14004104,5.0002604,0.7000359,0
0.14002435,5.0002666,0.7000467,0
0.14000311,5.000264,0.7000171,0
0.13997567,5.0002604,0.6998706,0
0.13997412,5.000262,0.69988346,0
0.1400217,5.0002646,0.7000537,0
0.13997337,5.000252,0.69967884,0
0.13995214,5.000263,0.69979304,0
0.14009193,5.000269,0.7002454,0
0.14000554,5.0002694,0.6999978,0
0.13993235,5.000254,0.69971687,0
0.13988674,5.000233,0.6995003,0
0.13994305,5.000261,0.69980896,0
0.13994797,5.0002513,0.69968796,0
0.13998637,5.0002666,0.6999417,0
0.13998938,5.000254,0.69982356,0
0.13993233,5.0002594,0.69976735,0
0.13996191,5.000256,0.6997609,0
0.13997725,5.0002584,0.6998522,0
0.13996045,5.0002623,0.69982636,0
0.13996808,5.000253,0.69964254,0
0.14005402,5.000262,0.7001931,0
0.13998629,5.000261,0.6998035,0
0.14001422,5.0002694,0.70004296,0
0.13990615,5.0002513,0.6996111,0
0.14003925,5.0002675,0.70018166,0
0.14002103,5.0002594,0.69996744,0
0.1399358,5.000262,0.6997055,0
0.13995881,5.0002527,0.6996917,0
0.1399841,5.000264,0.6999695,0
0.1400575,5.0002666,0.7001728,0
0.13995695,5.0002594,0.6997431,0
0.13996387,5.000256,0.6998743,0
0.1400177,5.0002646,0.7000039,0
0.14014263,5.000266,0.7004468,0
0.13999438,5.000264,0.6999117,0
0.14003274,5.0002747,0.7000634,0
0.13995126,5.000267,0.6998369,0
0.13996643,5.0002637,0.69980913,0
0.1400125,5.0002656,0.6998094,0
0.13996509,5.0002604,0.6997561,0
0.13999858,5.0002565,0.6999173,0
0.13999294,5.0002656,0.69992393,0
0.13994126,5.00025,0.69969994,0
0.14004171,5.000266,0.7001572,0
0.14007254,5.000272,0.70026606,0
0.13993558,5.0002475,0.69969046,0
0.13994701,5.000249,0.6995504,0
0.13996199,5.000256,0.69985473,0
0.1399488,5.0002356,0.6996844,0
0.14001735,5.000261,0.70008874,0
0.13996503,5.000247,0.69969594,0
0.13996203,5.000251,0.69984674,0
0.14003362,5.0002623,0.6999946,0
0.13997397,5.0002656,0.69998276,0
0.13997187,5.0002594,0.6998481,0
0.13998884,5.0002685,0.69997364,0
0.1399845,5.000263,0.7000142,0
0.13997528,5.000261,0.69992214,0
0.13997674,5.0002666,0.6999209,0
0.14000939,5.0002513,0.69991654,0
0.13994907,5.000256,0.6997914,0
0.14002183,5.0002637,0.70010203,0
0.13995655,5.0002584,0.69974506,0
0.13997707,5.0002675,0.69993556,0
0.14005084,5.0002594,0.70021933,0
0.13999875,5.000269,0.6999614,0
0.13992529,5.000262,0.6997012,0
0.13997582,5.0002685,0.69983965,0
0.13994284,5.000256,0.69976145,0
0.13996896,5.0002666,0.6998523,0
0.1399993,5.000255,0.69990295,0
0.13999976,5.0002637,0.7000322,0
0.13997523,5.0002556,0.6997445,0
0.13997942,5.0002623,0.69998795,0
0.13995862,5.000257,0.6998059,0
0.1399742,5.000264,0.69996053,0
0.14000206,5.0002613,0.6999408,0
0.1399836,5.0002623,0.6998423,0
0.13996711,5.000253,0.6997417,0
0.13994516,5.000253,0.6996809,0
0.13999583,5.000256,0.69982237,0
0.14006793,5.0002527,0.7001129,0
0.14000599,5.0002675,0.7000229,0
0.13996322,5.000252,0.69979954,0
0.13996574,5.0002613,0.69978565,0
0.13995345,5.000258,0.6997565,0
0.13996953,5.0002604,0.6997266,0
0.13994512,5.0002594,0.6996972,0
0.14002286,5.0002646,0.7000121,0
0.13994193,5.0002565,0.69955134,0
0.13998125,5.000269,0.7000055,0
0.13998897,5.0002666,0.69995695,0
0.1399684,5.0002646,0.69983655,0
0.14001447,5.0002694,0.70007706,0
0.13999234,5.0002604,0.6999311,0
0.13993926,5.000256,0.6996792,0
0.13999188,5.0002475,0.6998304,0
0.1398922,5.0002227,0.699458,0
0.14005338,5.0002594,0.7002096,0
0.13996428,5.000253,0.6996826,0
0.13998057,5.000259,0.6998823,0
0.13995495,5.0002537,0.6997269,0
0.13996711,5.0002604,0.69975096,0
0.1399547,5.000256,0.69970673,0
0.13997741,5.0002594,0.699956,0
0.14000344,5.000267,0.6999864,0
0.13999274,5.000256,0.6997677,0
0.13999324,5.000251,0.69987863,0
0.14002895,5.0002637,0.7000717,0
0.13998528,5.000271,0.6999865,0
0.1399743,5.000258,0.69985384,0
0.13997535,5.0002675,0.69991946,0
0.14008437,5.0002594,0.7002443,0
0.14006099,5.0002646,0.7001701,0
0.13994417,5.0002685,0.69984716,0
0.13995321,5.0002604,0.6998214,0
0.14000759,5.0002584,0.6999403,0
0.13999243,5.0002623,0.6999343,0
0.14001942,5.000266,0.7000053,0
0.13997963,5.000269,0.6999434,0
0.13994311,5.0002584,0.69972366,0
0.13998228,5.000253,0.699751,0
0.14002247,5.0002637,0.70005083,0
0.13991733,5.000255,0.6997387,0
0.14000437,5.0002656,0.6999586,0
0.14000009,5.0002637,0.6998978,0
0.14008005,5.0002747,0.70034915,0
0.13999237,5.000261,0.6999739,0
0.13999452,5.000263,0.6998968,0
0.13998571,5.0002556,0.6996952,0
0.1399898,5.000259,0.6998905,0
0.13998446,5.0002594,0.6999302,0
0.14007021,5.000269,0.70022273,0
0.13995713,5.00027,0.699881,0
0.13996004,5.000257,0.6997602,0
0.13998926,5.0002604,0.7000535,0
0.13993421,5.000249,0.69957775,0
0.14003073,5.000257,0.69998795,0
0.13996026,5.000259,0.6997873,0
0.13998558,5.0002694,0.6999121,0
0.14000915,5.000264,0.69996065,0
0.13996862,5.0002584,0.6999226,0
0.14000337,5.0002637,0.69995546,0
0.14002171,5.000261,0.69995576,0
0.13994268,5.000254,0.6996362,0
0.13997397,5.000255,0.6998129,0
0.13996446,5.000252,0.69981885,0
0.13992703,5.000255,0.6995832,0
0.14002502,5.0002656,0.7000727,0
0.13999757,5.0002646,0.69988656,0
0.13991883,5.000258,0.69951755,0
0.13995242,5.000271,0.6998549,0
0.13996604,5.0002604,0.6997613,0
0.13996376,5.000264,0.69983244,0
0.13995627,5.000251,0.69972825,0
0.14004666,5.000258,0.7000909,0
0.14003111,5.0002694,0.7001279,0
0.13996224,5.0002656,0.6998241,0
0.13998532,5.0002513,0.6998322,0
0.13998424,5.0002613,0.6998739,0
0.13992444,5.000248,0.69959277,0
0.13997392,5.000254,0.69980407,0
0.13995759,5.0002613,0.6996741,0
0.13996072,5.0002604,0.6998447,0
0.14001851,5.0002694,0.70013225,0
0.14000592,5.000267,0.69997287,0
0.13999829,5.000264,0.6998707,0
0.14003079,5.000269,0.7000012,0
0.13999315,5.000264,0.6998703,0
0.13999864,5.000259,0.6998653,0
0.13997878,5.0002637,0.699897,0
0.13995166,5.000257,0.6998216,0
0.1399755,5.000261,0.6999021,0
0.14000922,5.0002646,0.7000737,0
0.13999267,5.0002613,0.69998634,0
0.14000528,5.000266,0.6999846,0
0.1399947,5.000269,0.6998872,0
0.14005391,5.000271,0.70024514,0
0.13999334,5.0002637,0.69988453,0
0.13989608,5.000234,0.6995707,0
0.13997854,5.0002604,0.69989085,0
0.14005283,5.000272,0.70000184,0
0.14007644,5.000266,0.70009357,0
0.14000063,5.000262,0.69996816,0
0.14000161,5.0002637,0.69999725,0
0.1399689,5.0002565,0.6998111,0
0.13995205,5.0002527,0.6999284,0
0.13995992,5.0002556,0.69973063,0
0.13991597,5.000251,0.6994998,0
0.13998093,5.000262,0.7000048,0
0.14002044,5.000264,0.69978386,0
0.1399462,5.0002604,0.69977415,0
0.14003307,5.0002646,0.700137,0
0.14001383,5.0002656,0.6999779,0
0.13996013,5.0002637,0.69986355,0
0.13998745,5.0002604,0.6998905,0
0.14004606,5.000257,0.70006824,0
0.13994497,5.0002503,0.6995846,0
0.13996834,5.000258,0.6998483,0
0.13990061,5.000251,0.6996311,0
0.14010368,5.0002675,0.7003859,0
0.13999279,5.0002637,0.6998584,0
0.1399825,5.000259,0.69986206,0
0.14000702,5.0002623,0.6999463,0
0.14000875,5.000266,0.6999657,0
0.13996013,5.0002623,0.6997385,0
0.13992138,5.0002527,0.6995776,0
0.13998072,5.000266,0.6998721,0
0.13997872,5.000261,0.6999623,0
0.14003818,5.0002537,0.7000754,0
0.13994111,5.000257,0.6996988,0
0.13996601,5.0002565,0.699727,0
0.139939,5.000263,0.6997135,0
0.13996822,5.000261,0.69985193,0
0.13988209,5.0001984,0.69931215,0
0.13998842,5.000272,0.69999856,0
0.1399451,5.000264,0.6997556,0
0.13995896,5.0002694,0.69987077,0
0.13986142,5.0002384,0.6994717,0
0.14001025,5.0002594,0.70001364,0
0.13997985,5.0002604,0.69984114,0
0.13996989,5.0002565,0.69982827,0
0.1399984,5.000266,0.69997466,0
0.13993692,5.0002527,0.6996257,0
0.14002426,5.0002713,0.7000809,0
0.13998732,5.0002594,0.69985855,0
0.13998127,5.0002565,0.6998296,0
0.13995983,5.000269,0.69983214,0
0.13996463,5.000252,0.699757,0
0.14003167,5.000254,0.69999856,0
0.1399209,5.0002613,0.69965076,0
0.13999727,5.000256,0.699965,0
0.13996683,5.000255,0.69971544,0
0.1399419,5.000261,0.6997405,0
0.1399155,5.000246,0.69941413,0
0.1399411,5.0002623,0.69969773,0
0.14001466,5.000272,0.69999856,0
0.14003189,5.000272,0.70014936,0
0.13998304,5.000262,0.6999623,0
0.1399776,5.000258,0.69985336,0
0.13993578,5.000243,0.6994442,0
0.13998756,5.0002637,0.6999123,0
0.13998592,5.0002656,0.6999309,0
0.14001398,5.000262,0.7000121,0
0.13998154,5.0002446,0.6998675,0
0.14001761,5.000263,0.70003104,0
0.13998063,5.000264,0.6999314,0
0.14001416,5.000264,0.6999728,0
0.13999072,5.0002656,0.6999754,0
0.13998072,5.000253,0.69971466,0
0.1400176,5.000262,0.69987774,0
0.1400018,5.000264,0.6998919,0
0.14000513,5.000272,0.7000746,0
0.14001605,5.0002613,0.70001405,0
0.14000209,5.0002666,0.7000713,0
0.139996,5.0002685,0.6999537,0
0.1399774,5.000263,0.6999173,0
0.1400059,5.000266,0.7000762,0
0.13999568,5.0002666,0.6999437,0
0.13997069,5.000251,0.69973254,0
0.13998364,5.000251,0.69974893,0
0.1399822,5.0002556,0.6998115,0
0.13996054,5.000253,0.69974756,0
0.13993888,5.000253,0.69961244,0
0.13996938,5.0002646,0.6999434,0
0.14000319,5.0002728,0.7000731,0
0.13996013,5.000256,0.6997101,0
0.14000712,5.000276,0.70007527,0
0.13999775,5.000255,0.6998351,0
0.14001633,5.000263,0.7000689,0
0.1400002,5.000262,0.70000964,0
0.13996682,5.0002604,0.6997968,0
0.1400008,5.000262,0.7001312,0
0.14000686,5.0002656,0.6999993,0
0.13996609,5.000258,0.69972324,0
0.13998303,5.0002685,0.6999084,0
0.13999596,5.000264,0.69998676,0
0.13999727,5.0002584,0.6998944,0
0.13997313,5.0002584,0.6998581,0
0.14001256,5.0002685,0.7000715,0
0.13992974,5.0002565,0.69961184,0
0.14001584,5.000263,0.69996226,0
0.1399876,5.0002604,0.69982815,0
0.14005762,5.0002527,0.7000923,0
0.14001074,5.00027,0.7001098,0
0.13995852,5.000253,0.6997708,0
0.13998689,5.0002646,0.6999011,0
0.1400243,5.0002656,0.6999823,0
0.13998656,5.000264,0.69988364,0
0.13998485,5.0002584,0.69974214,0
0.13999487,5.0002666,0.6999726,0
0.14001228,5.000264,0.6999852,0
0.13999915,5.0002637,0.70000666,0
0.13994023,5.0002604,0.69972867,0
0.14002588,5.0002656,0.70009017,0
0.13999848,5.000264,0.699956,0
0.13994895,5.000262,0.69980174,0
0.14010169,5.0002766,0.7003393,0
0.13996471,5.000255,0.69967574,0
0.13995421,5.000254,0.69968385,0
0.13995358,5.000253,0.6996535,0
0.13999139,5.0002613,0.6997586,0
0.14004269,5.0002675,0.7002418,0
0.13998176,5.0002666,0.6998263,0
0.14000499,5.0002675,0.699979,0
0.13998312,5.000266,0.69987345,0
0.13999958,5.000264,0.7000347,0
0.14003246,5.00025,0.70004356,0
0.1399621,5.0002556,0.69979525,0
0.14001681,5.00025,0.69997907,0
0.1400035,5.000262,0.6999696,0
0.13998774,5.000257,0.69985014,0
0.1399496,5.0002623,0.69979054,0
0.13997914,5.0002666,0.6999562,0
0.14000902,5.0002656,0.7000012,0
0.13998312,5.000251,0.6997678,0
0.13999867,5.000262,0.69994247,0
0.13997023,5.000251,0.6997378,0
0.14001931,5.000271,0.7000205,0
0.13997811,5.000258,0.69981235,0
0.13998272,5.0002556,0.6998953,0
0.13994272,5.0002637,0.6997111,0
0.1399925,5.000243,0.6996095,0
0.14001948,5.0002637,0.70005506,0
0.13995068,5.0002594,0.6998696,0
0.1399744,5.000267,0.69995207,0
0.13994576,5.0002646,0.6998508,0
0.14002815,5.0002565,0.6999911,0
0.1400631,5.0002694,0.70025784,0
0.13997872,5.0002604,0.69988996,0
0.13999067,5.0002646,0.69993883,0
0.13996105,5.0002594,0.6997551,0
0.1399738,5.0002456,0.6996852,0
0.13991165,5.000188,0.69906276,0
0.13996136,5.000253,0.69973224,0
0.14005753,5.000267,0.7003002,0
0.13998726,5.0002604,0.6998896,0
0.1400137,5.0002656,0.69997376,0
0.13996218,5.0002513,0.6997194,0
0.13996391,5.0002513,0.6998022,0
0.1400738,5.000267,0.7003305,0
0.14000697,5.0002646,0.7000016,0
0.13996749,5.0002613,0.6997902,0
0.13998537,5.0002503,0.6997167,0
0.13998246,5.000266,0.69992286,0
0.14001296,5.0002685,0.70000815,0
0.13998358,5.0002584,0.6998788,0
0.14001895,5.000264,0.7000483,0
0.13997455,5.0002666,0.6998839,0
0.13998117,5.000269,0.6997901,0
0.13998482,5.000255,0.6997938,0
0.1400773,5.0002656,0.7002631,0
0.13997275,5.0002623,0.6999372,0
0.13994445,5.0002565,0.699701,0
0.1399786,5.000266,0.69982445,0
0.1399886,5.0002623,0.69989425,0
0.13994348,5.000249,0.6996998,0
0.13998708,5.0002604,0.6998459,0
0.13997392,5.0002584,0.69982415,0
0.13991988,5.000249,0.69955254,0
0.13991524,5.0002537,0.6995893,0
0.1399694,5.0002604,0.69984794,0
0.13997059,5.000257,0.69984,0
0.13997939,5.0002646,0.6999423,0
0.1399678,5.000255,0.69975007,0
0.13999102,5.000258,0.69990385,0
0.1399734,5.0002537,0.6998564,0
0.14000711,5.000275,0.70000607,0
0.13997957,5.0002666,0.6998976,0
0.1399509,5.000254,0.6998067,0
0.13999736,5.0002737,0.7000024,0
0.13995807,5.000267,0.69984615,0
0.14001647,5.000267,0.6999671,0
0.14000954,5.00025,0.69983685,0
0.14000304,5.0002646,0.6999379,0
0.14005975,5.000272,0.70015633,0
0.14001302,5.0002513,0.7001432,0
0.14002283,5.0002646,0.70003563,0
0.14006536,5.0002713,0.700243,0
0.13999246,5.00027,0.69996,0
0.14000298,5.0002556,0.6999853,0
0.13993497,5.0002036,0.6992306,0
0.14001985,5.0002613,0.7001301,0
0.13994214,5.000235,0.6996447,0
0.13996032,5.0002623,0.69983065,0
0.13999932,5.000263,0.69992214,0
0.14000385,5.0002694,0.69996303,0
0.13998842,5.0002656,0.69989586,0
0.13991117,5.0002613,0.6996648,0
0.13996595,5.0002637,0.6998706,0
0.13999382,5.000259,0.6998301,0
0.13995837,5.000262,0.69972396,0
0.13999116,5.0002666,0.699961,0
0.14000392,5.000271,0.7000021,0
0.14004233,5.000266,0.70006794,0
0.13990828,5.0002513,0.69971365,0
0.13999261,5.000267,0.6999735,0
0.13998985,5.0002584,0.6998414,0
0.13994642,5.0002527,0.6996039,0
0.1400029,5.00027,0.6999535,0
0.14004856,5.0002623,0.7000859,0
0.139985,5.0002604,0.6998901,0
0.13995013,5.000264,0.6997938,0
0.13992871,5.0002527,0.6995428,0
0.13987948,5.000232,0.6994858,0
0.13998097,5.000263,0.69989854,0
0.13996276,5.000257,0.6997599,0
0.13994105,5.0002594,0.69989437,0
0.14002022,5.0002637,0.700033,0
0.13996047,5.0002623,0.69985455,0
0.13995038,5.0002503,0.6997309,0
0.13996777,5.000257,0.69968045,0
0.14000195,5.000263,0.6999528,0
0.13993607,5.00025,0.6995573,0
0.13997024,5.000257,0.6997619,0
0.13995758,5.0002623,0.6997561,0
0.13996215,5.0002604,0.69999063,0
0.14001316,5.000267,0.69997287,0
0.1400142,5.000266,0.7000516,0
0.13997155,5.000269,0.69986266,0
0.1399827,5.000266,0.69996774,0
0.13995825,5.0002613,0.6998171,0
0.13996331,5.0002584,0.6997925,0
0.13996278,5.000258,0.6998983,0
0.1400497,5.0002675,0.7000389,0
0.13999546,5.0002675,0.6998544,0
0.13991466,5.000258,0.6997464,0
0.14006203,5.000263,0.6999905,0
0.13999787,5.0002675,0.7000126,0
0.13997836,5.0002623,0.69987935,0
0.13996756,5.0002613,0.69980687,0
0.13994816,5.0002594,0.69983554,0
0.13997239,5.000267,0.69984424,0
0.13992496,5.000196,0.69947636,0
0.14002728,5.0002666,0.70006686,0
0.14000638,5.0002613,0.6999284,0
0.1399477,5.000262,0.6997979,0
0.14001654,5.0002604,0.6999062,0
0.13998887,5.00027,0.7000088,0
0.13997014,5.0002565,0.69981325,0
